ID2,Concat,Plot,Year,Month,Date2,Julian,File,Period,Event,Time,Detection,Distance,Notes
643,2019G6,G6,2019,6,25,176,G6_062519_1,1,CALT,6,Call,3,
645,2019G6,G6,2019,6,25,176,G6_062519_1,1,OATI,112,Call,3,
641,2019G6,G6,2019,6,25,176,G6_062519_1,1,SPTO,1,Song,3,
646,2019G6,G6,2019,6,25,176,G6_062519_1,1,WEWP,306,Call,3,
656,2019G6,G6,2019,6,25,176,G6_062519_2,2,AMGO,215,Call,3,
655,2019G6,G6,2019,6,25,176,G6_062519_2,2,OATI,132,Call,3,
649,2019G6,G6,2019,6,25,176,G6_062519_2,2,SPTO,2,Song,3,
683,2019G6,G6,2019,6,25,176,G6_062519_3,3,ATFL,440,Call,3,
687,2019G6,G6,2019,6,25,176,G6_062519_3,3,BHCO,432,Call,3,
684,2019G6,G6,2019,6,25,176,G6_062519_3,3,COYE,211,Song,3,
1010,2019I6,I6,2019,6,25,176,I6_062519_1,1,BUOR,1,Call,3,
1013,2019I6,I6,2019,6,25,176,I6_062519_1,1,GHOW,18,Call,3,
1015,2019I6,I6,2019,6,25,176,I6_062519_1,1,MODO,124,Call,3,
1012,2019I6,I6,2019,6,25,176,I6_062519_1,1,SPTO,7,Song,3,
1017,2019I6,I6,2019,6,25,176,I6_062519_1,1,WEWP,245,Call,3,
1019,2019I6,I6,2019,6,25,176,I6_062519_2,2,BUOR,3,Call,3,
1020,2019I6,I6,2019,6,25,176,I6_062519_2,2,COYE,8,Song,3,
1024,2019I6,I6,2019,6,25,176,I6_062519_2,2,WEKI,55,Call,3,
1025,2019I6,I6,2019,6,25,176,I6_062519_2,2,WEWP,217,Call,3,
1035,2019I6,I6,2019,6,25,176,I6_062519_3,3,ATFL,106,Call,3,
1037,2019I6,I6,2019,6,25,176,I6_062519_3,3,BEWR,230,Song,3,
1036,2019I6,I6,2019,6,25,176,I6_062519_3,3,BUOR,134,Call,3,
1030,2019I6,I6,2019,6,25,176,I6_062519_3,3,BUSH,3,Call,3,
1038,2019I6,I6,2019,6,25,176,I6_062519_3,3,LEGO,255,Call,3,
1033,2019I6,I6,2019,6,25,176,I6_062519_3,3,MODO,20,Call,3,
1053,2019J6,J6,2019,6,25,176,J6_062519_1,1,AMRO,125,Song,3,
1050,2019J6,J6,2019,6,25,176,J6_062519_1,1,BEWR,4,Song,3,
1048,2019J6,J6,2019,6,25,176,J6_062519_1,1,SPTO,2,Song,3,
1056,2019J6,J6,2019,6,25,176,J6_062519_2,2,BEWR,7,Song,3,
1061,2019J6,J6,2019,6,25,176,J6_062519_2,2,BHCO,405,Call,3,
1062,2019J6,J6,2019,6,25,176,J6_062519_2,2,BUOR,456,Call,3,
1055,2019J6,J6,2019,6,25,176,J6_062519_2,2,WEWP,2,Call,3,
1045,2019J6,J6,2019,6,25,176,J6_062519_3,3,ATFL,138,Call,3,
1044,2019J6,J6,2019,6,25,176,J6_062519_3,3,BHCO,112,Call,3,
1042,2019J6,J6,2019,6,25,176,J6_062519_3,3,BHGR,32,Song,3,
1041,2019J6,J6,2019,6,25,176,J6_062519_3,3,MODO,22,Wing,3,
1046,2019J6,J6,2019,6,25,176,J6_062519_3,3,WEKI,344,Call,3,
1484,2019O7,O7,2019,6,25,176,O7_062519_1,1,AMRO,40,Call,3,
1486,2019O7,O7,2019,6,25,176,O7_062519_1,1,BUSH,217,Call,3,
1481,2019O7,O7,2019,6,25,176,O7_062519_1,1,HOWR,10,Song,3,
1483,2019O7,O7,2019,6,25,176,O7_062519_1,1,SPTO,20,Song,3,
1493,2019O7,O7,2019,6,25,176,O7_062519_2,2,BEWR,100,Song,3,
1489,2019O7,O7,2019,6,25,176,O7_062519_2,2,BHGR,8,Song,3,
1497,2019O7,O7,2019,6,25,176,O7_062519_2,2,BLPH,458,Song,3,
1495,2019O7,O7,2019,6,25,176,O7_062519_2,2,HOFI,327,Song,3,
1491,2019O7,O7,2019,6,25,176,O7_062519_2,2,OATI,25,Call,3,
1487,2019O7,O7,2019,6,25,176,O7_062519_2,2,WEWP,4,Call,3,
1474,2019O7,O7,2019,6,25,176,O7_062519_3,3,BHCO,47,Call,3,
1472,2019O7,O7,2019,6,25,176,O7_062519_3,3,HOWR,8,Song,3,
1473,2019O7,O7,2019,6,25,176,O7_062519_3,3,LEGO,17,Call,3,
2999,2019O8,O8,2019,6,25,176,O8_062519_1,1,AMRO,112,Song,3,
3000,2019O8,O8,2019,6,25,176,O8_062519_1,1,CALT,326,Call,3,
3001,2019O8,O8,2019,6,25,176,O8_062519_1,1,HOWR,456,Song,3,
3011,2019O8,O8,2019,6,25,176,O8_062519_2,2,ATFL,4,Call,3,
3005,2019O8,O8,2019,6,25,176,O8_062519_2,2,NUWO,109,Call,3,
3006,2019O8,O8,2019,6,25,176,O8_062519_2,2,WBNU,110,Call,3,
3003,2019O8,O8,2019,6,25,176,O8_062519_2,2,WEWP,40,Call,3,
3021,2019O8,O8,2019,6,25,176,O8_062519_3,3,BUSH,406,Call,3,
3023,2019O8,O8,2019,6,25,176,O8_062519_3,3,LEGO,448,Call,3,
3019,2019O8,O8,2019,6,25,176,O8_062519_3,3,MODO,300,Call,3,
3022,2019O8,O8,2019,6,25,176,O8_062519_3,3,NUWO,443,Call,3,
1769,2019Q7,Q7,2019,6,25,176,Q7_062519_1,1,AMRO,1,Song,3,
1770,2019Q7,Q7,2019,6,25,176,Q7_062519_1,1,BEWR,4,Song,3,
1772,2019Q7,Q7,2019,6,25,176,Q7_062519_1,1,WEWP,7,Call,3,
1778,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,AMRO,10,Song,3,
1784,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,ATFL,310,Call,3,
1782,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,HOFI,154,Song,3,
1781,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,LEGO,117,Call,3,
1779,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,OATI,26,Call,3,
1777,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,WEWP,5,Call,3,
1789,2019Q7,Q7,2019,6,25,176,Q7_062519_3,3,LEGO,108,Call,3,
1977,2019R6,R6,2019,6,25,176,R6_062519_2,2,AMGO,131,Call,3,flight call
1967,2019R6,R6,2019,6,25,176,R6_062519_2,2,BUSH,108,Call,3,
1962,2019R6,R6,2019,6,25,176,R6_062519_2,2,COYE,3,Song,3,
1963,2019R6,R6,2019,6,25,176,R6_062519_2,2,DOWO,4,Call,3,
1976,2019R6,R6,2019,6,25,176,R6_062519_2,2,MODO,12,Wing,3,
1961,2019R6,R6,2019,6,25,176,R6_062519_2,2,SOSP,2,Song,3,
1954,2019R6,R6,2019,6,25,176,R6_062519_3,3,AMGO,13,Call,3,
1955,2019R6,R6,2019,6,25,176,R6_062519_3,3,ATFL,17,Call,3,
1958,2019R6,R6,2019,6,25,176,R6_062519_3,3,SOSP,150,Song,3,
2415,2019U72,U72,2019,6,25,176,U72_062519_1,1,BHGR,2,Song,3,
2421,2019U72,U72,2019,6,25,176,U72_062519_2,2,AMRO,18,Call,3,
2429,2019U72,U72,2019,6,25,176,U72_062519_2,2,AMRO,346,Song,3,
2423,2019U72,U72,2019,6,25,176,U72_062519_2,2,ATFL,40,Call,3,
2420,2019U72,U72,2019,6,25,176,U72_062519_2,2,BEWR,2,Song,3,
2424,2019U72,U72,2019,6,25,176,U72_062519_2,2,BHGR,123,Call,3,
2422,2019U72,U72,2019,6,25,176,U72_062519_2,2,BLPH,30,Song,3,
2419,2019U72,U72,2019,6,25,176,U72_062519_2,2,HOWR,4,Song,3,
2425,2019U72,U72,2019,6,25,176,U72_062519_2,2,LEGO,136,Call,3,
2426,2019U72,U72,2019,6,25,176,U72_062519_2,2,NUWO,212,Call,3,
2438,2019U72,U72,2019,6,25,176,U72_062519_3,3,AMGO,402,Call,3,
2439,2019U72,U72,2019,6,25,176,U72_062519_3,3,AMRO,438,Song,3,
2433,2019U72,U72,2019,6,25,176,U72_062519_3,3,BLPH,29,Call,3,
2434,2019U72,U72,2019,6,25,176,U72_062519_3,3,BUSH,40,Call,3,
2436,2019U72,U72,2019,6,25,176,U72_062519_3,3,DOWO,216,Call,3,
2437,2019U72,U72,2019,6,25,176,U72_062519_3,3,WBNU,342,Call,3,
2443,2019U72,U72,2019,6,26,177,U72_062619_1,1,AMRO,19,Call,3,
2441,2019U72,U72,2019,6,26,177,U72_062619_1,1,CALT,3,Song,3,
2453,2019U72,U72,2019,6,26,177,U72_062619_2,2,CALT,438,Call,3,
2454,2019U72,U72,2019,6,26,177,U72_062619_2,2,DOWO,453,Call,3,
2451,2019U72,U72,2019,6,26,177,U72_062619_2,2,LEGO,214,Call,3,
2452,2019U72,U72,2019,6,26,177,U72_062619_2,2,WBNU,238,Call,3,
2456,2019U72,U72,2019,6,26,177,U72_062619_3,3,AMGO,15,Call,3,
2457,2019U72,U72,2019,6,26,177,U72_062619_3,3,BEKI,28,Call,3,
2459,2019U72,U72,2019,6,26,177,U72_062619_3,3,HOWR,40,Song,3,
2462,2019U72,U72,2019,6,26,177,U72_062619_3,3,SPTO,134,Song,3,
2464,2019U72,U72,2019,6,26,177,U72_062619_3,3,WBNU,449,Call,3,
3702,2021H3,H3,2021,6,28,179,H3_062821_1,1,CALT,155,Call,3,
3712,2021H3,H3,2021,6,28,179,H3_062821_2,2,HOFI,358,Call,3,
3714,2021H3,H3,2021,6,28,179,H3_062821_2,2,HOSP,202,Call,3,TRES?
3722,2021H3,H3,2021,6,28,179,H3_062821_3,3,DOWO,24,Call,3,
3731,2021H3,H3,2021,6,28,179,H3_062821_3,3,RWBL,427,Call,3,
3719,2021H3,H3,2021,6,28,179,H3_062821_3,3,SPTO,1,Call,3,
5166,2021O6,O6,2021,6,28,179,O6_062821_1,1,AMRO,1,Song,3,
5165,2021O6,O6,2021,6,28,179,O6_062821_1,1,CALT,1,Call,3,
5170,2021O6,O6,2021,6,28,179,O6_062821_1,1,MODO,245,Call,3,
5173,2021O6,O6,2021,6,28,179,O6_062821_2,2,BEWR,4,Call,3,
5172,2021O6,O6,2021,6,28,179,O6_062821_2,2,MODO,3,Call,3,
5179,2021O6,O6,2021,6,28,179,O6_062821_2,2,SPTO,147,Call,3,
3319,2021A6,A6,2021,6,29,180,A6_062921_2,2,COYE,430,Song,3,
3736,2021H3,H3,2021,6,29,180,H3_062921_1,1,AMRO,5,Song,3,
3735,2021H3,H3,2021,6,29,180,H3_062921_1,1,CALT,26,Call,3,
6277,2021H3,H3,2021,6,29,180,H3_062921_2,2,AMRO,3,Song,3,
6276,2021H3,H3,2021,6,29,180,H3_062921_2,2,WEKI,1,Call,3,
6285,2021H3,H3,2021,6,29,180,H3_062921_2,2,WEWP,244,Call,3,RWBL?
3756,2021H3,H3,2021,6,29,180,H3_062921_3,3,BEWR,6,Call,3,
3758,2021H3,H3,2021,6,29,180,H3_062921_3,3,HOFI,9,Call,3,HOFI/TRES
3755,2021H3,H3,2021,6,29,180,H3_062921_3,3,WEWP,140,Call,3,
5215,2021O6,O6,2021,6,29,180,O6_062921_1,1,AMRO,1,Song,3,
5214,2021O6,O6,2021,6,29,180,O6_062921_1,1,SPTO,3,Call,3,
5226,2021O6,O6,2021,6,29,180,O6_062921_2,2,CALT,144,Call,3,
5222,2021O6,O6,2021,6,29,180,O6_062921_2,2,CASJ,10,Call,3,
5230,2021O6,O6,2021,6,29,180,O6_062921_3,3,BHGR,1,Song,3,
5229,2021O6,O6,2021,6,29,180,O6_062921_3,3,SPTO,3,Call,3,
5352,2021P3,P3,2021,6,29,180,P3_062921_1,1,RWBL,10,Call,3,
6136,2021U1,U1,2021,6,29,180,U1_062921_2,2,RWBL,339,Call,3,high note
6139,2021U1,U1,2021,6,29,180,U1_062921_3,3,SOSP,50,Song,3,
6202,2021U5,U5,2021,6,29,180,U5_062921_1,1,AMRO,46,Call,3,
6201,2021U5,U5,2021,6,29,180,U5_062921_1,1,SPTO,1,Call,3,
6206,2021U5,U5,2021,6,29,180,U5_062921_1,1,WEKI,316,Call,3,
6217,2021U5,U5,2021,6,29,180,U5_062921_3,3,AMRO,19,Call,3,
3334,2021A6,A6,2021,6,30,181,A6_063021_2,2,BEKI,51,Call,3,
3333,2021A6,A6,2021,6,30,181,A6_063021_2,2,COYE,1,Song,3,
3332,2021A6,A6,2021,6,30,181,A6_063021_2,2,SPTO,1,Call,3,
3780,2021H3,H3,2021,6,30,181,H3_063021_3,3,AMRO,7,Song,3,
3993,2021J4,J4,2021,6,30,181,J4_063021_1,1,BHGR,100,Song,3,
3992,2021J4,J4,2021,6,30,181,J4_063021_1,1,COYE,1,Song,3,
3999,2021J4,J4,2021,6,30,181,J4_063021_2,2,COYE,7,Song,3,
4001,2021J4,J4,2021,6,30,181,J4_063021_2,2,SOSP,12,Song,3,
4016,2021J4,J4,2021,6,30,181,J4_063021_3,3,AMGO,221,Call,3,
4012,2021J4,J4,2021,6,30,181,J4_063021_3,3,BEWR,18,Song,3,
4009,2021J4,J4,2021,6,30,181,J4_063021_3,3,COYE,7,Song,3,
4019,2021J4,J4,2021,6,30,181,J4_063021_3,3,RWBL,336,Song,3,
4010,2021J4,J4,2021,6,30,181,J4_063021_3,3,SOSP,8,Call,3,SOSP call?
4008,2021J4,J4,2021,6,30,181,J4_063021_3,3,WEWP,4,Call,3,
4142,2021K2,K2,2021,6,30,181,K2_063021_3,3,RWBL,17,Call,3,
4167,2021K3,K3,2021,6,30,181,K3_063021_3,3,BLPH,206,Call,3,
5192,2021O6,O6,2021,6,30,181,O6_063021_1,1,AMRO,1,Song,3,
5194,2021O6,O6,2021,6,30,181,O6_063021_1,1,CALT,146,Call,3,
5191,2021O6,O6,2021,6,30,181,O6_063021_1,1,SPTO,3,Call,3,
5209,2021O6,O6,2021,6,30,181,O6_063021_3,3,BHGR,448,Song,3,
5208,2021O6,O6,2021,6,30,181,O6_063021_3,3,SPTO,8,Call,3,
5364,2021P3,P3,2021,6,30,181,P3_063021_2,2,RWBL,5,Call,3,
5367,2021P3,P3,2021,6,30,181,P3_063021_3,3,RWBL,410,Song,3,
5673,2021S1,S1,2021,6,30,181,S1_063021_3,3,RWBL,238,Call,3,
5688,2021S2,S2,2021,6,30,181,S2_063021_2,2,RWBL,455,Song,3,
5843,2021S6,S6,2021,6,30,181,S6_063021_2,2,BHCO,135,Call,3,
5838,2021S6,S6,2021,6,30,181,S6_063021_2,2,BHGR,1,Song,3,
5845,2021S6,S6,2021,6,30,181,S6_063021_2,2,CALT,255,Call,3,
5846,2021S6,S6,2021,6,30,181,S6_063021_2,2,LEGO,307,Call,3,
5852,2021S6,S6,2021,6,30,181,S6_063021_3,3,AMGO,23,Call,3,
5931,2021T1,T1,2021,6,30,181,T1_063021_3,3,RWBL,27,Call,3,
6151,2021U1,U1,2021,6,30,181,U1_063021_2,2,BHCO,223,Call,3,
6153,2021U1,U1,2021,6,30,181,U1_063021_3,3,BHCO,29,Call,3,
6223,2021U5,U5,2021,6,30,181,U5_063021_1,1,SPTO,1,Call,3,
6239,2021U5,U5,2021,6,30,181,U5_063021_3,3,BEWR,46,Call,3,
4026,2021J4,J4,2021,7,1,182,J4_070121_1,1,BLGR,151,Song,3,HOFI/BLGR
4022,2021J4,J4,2021,7,1,182,J4_070121_1,1,COYE,4,Song,3,
4024,2021J4,J4,2021,7,1,182,J4_070121_1,1,SOSP,52,Song,3,
4027,2021J4,J4,2021,7,1,182,J4_070121_1,1,TRES,255,Call,3,
4034,2021J4,J4,2021,7,1,182,J4_070121_2,2,COYE,131,Song,3,
4032,2021J4,J4,2021,7,1,182,J4_070121_2,2,HOFI,10,Song,3,
4030,2021J4,J4,2021,7,1,182,J4_070121_2,2,SOSP,1,Song,3,
4043,2021J4,J4,2021,7,1,182,J4_070121_3,3,BLGR,34,Song,3,
5866,2021S6,S6,2021,7,1,182,S6_070121_1,1,ATFL,39,Call,3,
5864,2021S6,S6,2021,7,1,182,S6_070121_1,1,BHGR,1,Song,3,
5862,2021S6,S6,2021,7,1,182,S6_070121_1,1,SPTO,16,Call,3,
5867,2021S6,S6,2021,7,1,182,S6_070121_1,1,WEKI,203,Call,3,
5869,2021S6,S6,2021,7,1,182,S6_070121_2,2,ATFL,5,Song,3,
5873,2021S6,S6,2021,7,1,182,S6_070121_2,2,CALT,102,Call,3,
5870,2021S6,S6,2021,7,1,182,S6_070121_2,2,LEGO,6,Call,3,
5884,2021S6,S6,2021,7,1,182,S6_070121_3,3,WEKI,443,Song,3,
5934,2021T1,T1,2021,7,1,182,T1_070121_1,1,RWBL,6,Call,3,
5938,2021T1,T1,2021,7,1,182,T1_070121_2,2,BLGR,456,Song,3,
6245,2021U5,U5,2021,7,1,182,U5_070121_1,1,SPTO,109,Call,3,
6247,2021U5,U5,2021,7,1,182,U5_070121_2,2,CALT,136,Call,3,
6254,2021U5,U5,2021,7,1,182,U5_070121_3,3,BEWR,347,Song,3,
4048,2021J4,J4,2021,7,2,183,J4_070221_1,1,COYE,6,Song,3,
4052,2021J4,J4,2021,7,2,183,J4_070221_1,1,NOMO,401,Song,3,
4056,2021J4,J4,2021,7,2,183,J4_070221_2,2,BUOR,11,Call,3,
4061,2021J4,J4,2021,7,2,183,J4_070221_3,3,AMRO,225,Call,3,
4065,2021J4,J4,2021,7,2,183,J4_070221_3,3,COYE,40,Song,3,
4064,2021J4,J4,2021,7,2,183,J4_070221_3,3,SOSP,8,Song,3,
4153,2021K2,K2,2021,7,2,183,K2_070221_2,2,RWBL,305,Call,3,
4155,2021K2,K2,2021,7,2,183,K2_070221_3,3,HOFI,57,Song,3,
4157,2021K2,K2,2021,7,2,183,K2_070221_3,3,RWBL,150,Call,3,
5889,2021S6,S6,2021,7,2,183,S6_070221_1,1,BUOR,11,Call,3,
5892,2021S6,S6,2021,7,2,183,S6_070221_1,1,HOFI,440,Song,3,
5897,2021S6,S6,2021,7,2,183,S6_070221_2,2,AMGO,255,Call,3,
5902,2021S6,S6,2021,7,2,183,S6_070221_2,2,AMGO,148,Call,3,goldfinches?
5907,2021S6,S6,2021,7,2,183,S6_070221_3,3,BEWR,9,Song,3,
5908,2021S6,S6,2021,7,2,183,S6_070221_3,3,BHGR,14,Song,3,
4081,2021J5,J5,2021,7,11,192,J5_071121_2,2,AMRO,330,Call,3,
4083,2021J5,J5,2021,7,11,192,J5_071121_2,2,AMRO,425,Call,3,high note
4082,2021J5,J5,2021,7,11,192,J5_071121_2,2,COYE,358,Song,3,
4076,2021J5,J5,2021,7,11,192,J5_071121_2,2,SOSP,5,Song,3,
4086,2021J5,J5,2021,7,11,192,J5_071121_3,3,AMGO,35,Call,3,
4090,2021J5,J5,2021,7,11,192,J5_071121_3,3,SOSP,416,Song,3,
5013,2021N60P4,N60P4,2021,7,11,192,N60P4_071121_1,1,GHOW,4,Call,3,
5018,2021N60P4,N60P4,2021,7,11,192,N60P4_071121_1,1,WEWP,348,Call,3,
5021,2021N60P4,N60P4,2021,7,11,192,N60P4_071121_2,2,GHOW,5,Call,3,
5032,2021N60P4,N60P4,2021,7,11,192,N60P4_071121_3,3,BUOR,26,Call,3,
5276,2021O82,O82,2021,7,11,192,O82_071121_1,1,CASJ,1,Call,3,
5278,2021O82,O82,2021,7,11,192,O82_071121_1,1,SPTO,14,Call,3,
5285,2021O82,O82,2021,7,11,192,O82_071121_2,2,NUWO,48,Call,3,
5284,2021O82,O82,2021,7,11,192,O82_071121_2,2,OATI,235,Call,3,
5281,2021O82,O82,2021,7,11,192,O82_071121_2,2,SPTO,4,Call,3,
5282,2021O82,O82,2021,7,11,192,O82_071121_2,2,WBNU,52,Call,3,
4101,2021J5,J5,2021,7,12,193,J5_071221_2,2,AMGO,4,Call,3,
4105,2021J5,J5,2021,7,12,193,J5_071221_2,2,BEWR,59,Call,3,
4115,2021J5,J5,2021,7,12,193,J5_071221_3,3,AMGO,243,Song,3,
4117,2021J5,J5,2021,7,12,193,J5_071221_3,3,ATFL,323,Call,3,
4110,2021J5,J5,2021,7,12,193,J5_071221_3,3,BEWR,135,Song,3,
4108,2021J5,J5,2021,7,12,193,J5_071221_3,3,BHCO,9,Call,3,
4112,2021J5,J5,2021,7,12,193,J5_071221_3,3,COYE,57,Song,3,
4113,2021J5,J5,2021,7,12,193,J5_071221_3,3,MODO,320,Call,3,
5009,2021N60P4,N60P4,2021,7,12,193,N60P4_071221_2,2,NUWO,215,Call,3,
5011,2021N60P4,N60P4,2021,7,12,193,N60P4_071221_3,3,LEGO,323,Call,3,
5295,2021O82,O82,2021,7,12,193,O82_071221_1,1,CASJ,135,Call,3,
5293,2021O82,O82,2021,7,12,193,O82_071221_1,1,SPTO,2,Call,3,
5301,2021O82,O82,2021,7,12,193,O82_071221_2,2,ATFL,32,Call,3,
5300,2021O82,O82,2021,7,12,193,O82_071221_2,2,NUWO,26,Call,3,
5297,2021O82,O82,2021,7,12,193,O82_071221_2,2,SPTO,4,Call,3,
5305,2021O82,O82,2021,7,12,193,O82_071221_3,3,ATFL,255,Call,3,
5304,2021O82,O82,2021,7,12,193,O82_071221_3,3,BEWR,210,Song,3,
5303,2021O82,O82,2021,7,12,193,O82_071221_3,3,SPTO,4,Call,3,
4123,2021J5,J5,2021,7,13,194,J5_071321_2,2,BEWR,5,Song,3,
4122,2021J5,J5,2021,7,13,194,J5_071321_2,2,BHGR,1,Song,3,
4124,2021J5,J5,2021,7,13,194,J5_071321_2,2,BLGR,26,Song,3,BLGR? HOFI
4139,2021J5,J5,2021,7,13,194,J5_071321_3,3,BHCO,1206,Call,3,male
4132,2021J5,J5,2021,7,13,194,J5_071321_3,3,BLGR,4,Song,3,
4133,2021J5,J5,2021,7,13,194,J5_071321_3,3,KILL,11,Call,3,
5041,2021N60P4,N60P4,2021,7,13,194,N60P4_071321_1,1,WEWP,234,Call,3,
5054,2021N60P4,N60P4,2021,7,13,194,N60P4_071321_2,2,SPTO,211,Call,3,
5316,2021O82,O82,2021,7,13,194,O82_071321_2,2,MODO,245,Call,3,
5320,2021O82,O82,2021,7,13,194,O82_071321_2,2,WBNU,435,Call,3,
5325,2021O82,O82,2021,7,13,194,O82_071321_3,3,SPTO,2,Call,3,
5592,2021Q6,Q6,2021,7,13,194,Q6_071321_1,1,BHGR,1,Song,3,
5968,2021T6,T6,2021,7,13,194,T6_071321_2,2,BEWR,159,Call,3,High note
5971,2021T6,T6,2021,7,13,194,T6_071321_3,3,WEKI,1,Call,3,
6088,2021T72,T72,2021,7,13,194,T72_071321_1,1,AMRO,18,Song,3,
6087,2021T72,T72,2021,7,13,194,T72_071321_1,1,CALT,39,Call,3,
2530,2019K5,K5,2019,7,14,195,K5_071419_1,1,AMRO,17,Song,3,
3440,2021F6,F6,2021,7,14,195,F6_071421_1,1,BUOR,1,Call,3,
3451,2021F6,F6,2021,7,14,195,F6_071421_2,2,ATFL,26,Call,3,
6262,2021N280P3,N280P3,2021,7,14,195,N280P3_071421_2,2,CALT,210,Song,3,
6265,2021N280P3,N280P3,2021,7,14,195,N280P3_071421_3,3,ATFL,239,Call,3,
5617,2021Q6,Q6,2021,7,14,195,Q6_071421_1,1,CALT,300,Call,3,
5629,2021Q6,Q6,2021,7,14,195,Q6_071421_2,2,AMRO,314,Call,3,
5632,2021Q6,Q6,2021,7,14,195,Q6_071421_3,3,BUSH,126,Call,3,
5636,2021Q6,Q6,2021,7,14,195,Q6_071421_3,3,HOFI,142,Call,3,
5708,2021S4,S4,2021,7,14,195,S4_071421_1,1,AMRO,10,Song,3,
5709,2021S4,S4,2021,7,14,195,S4_071421_1,1,CALT,23,Call,3,
5716,2021S4,S4,2021,7,14,195,S4_071421_2,2,BEWR,13,Song,3,
5718,2021S4,S4,2021,7,14,195,S4_071421_2,2,BHCO,135,Call,3,
5715,2021S4,S4,2021,7,14,195,S4_071421_2,2,CALT,20,Call,3,
5732,2021S4,S4,2021,7,14,195,S4_071421_3,3,AMRO,309,Song,3,
5722,2021S4,S4,2021,7,14,195,S4_071421_3,3,BHGR,1,Song,3,
5726,2021S4,S4,2021,7,14,195,S4_071421_3,3,HOFI,26,Song,3,
5985,2021T6,T6,2021,7,14,195,T6_071421_2,2,CALT,206,Call,3,
6103,2021T72,T72,2021,7,14,195,T72_071421_1,1,AMRO,116,Song,3,
6113,2021T72,T72,2021,7,14,195,T72_071421_3,3,BHCO,436,Call,3,
708,2019H2,H2,2019,7,15,196,H2_071519_1,1,GREG,449,Call,3,
702,2019H2,H2,2019,7,15,196,H2_071519_3,3,GREG,256,Call,3,
698,2019H2,H2,2019,7,15,196,H2_071519_3,3,SAVS,28,Call,3,
2476,2019J2,J2,2019,7,15,196,J2_071519_3,3,COYE,44,Song,3,
2478,2019J2,J2,2019,7,15,196,J2_071519_3,3,HOFI,336,Call,3,
2480,2019J2,J2,2019,7,15,196,J2_071519_3,3,RNEP,422,Call,3,
2474,2019J2,J2,2019,7,15,196,J2_071519_3,3,WEME,9,Song,3,
1120,2019L1,L1,2019,7,15,196,L1_071519_2,2,RWBL,7,Song,3,
1852,2019R1,R1,2019,7,15,196,R1_071519_2,2,BHCO,328,Call,3,
1851,2019R1,R1,2019,7,15,196,R1_071519_2,2,BLGR,208,Song,3,
1855,2019R1,R1,2019,7,15,196,R1_071519_3,3,BHCO,144,Call,3,
1872,2019R4,R4,2019,7,15,196,R4_071519_2,2,AMRO,356,Call,3,
1877,2019R4,R4,2019,7,15,196,R4_071519_3,3,BRBL,305,Call,3,
2174,2019T2,T2,2019,7,15,196,T2_071519_1,1,AMRO,2,Song,3,
2176,2019T2,T2,2019,7,15,196,T2_071519_1,1,TRES,16,Call,3,
2173,2019T2,T2,2019,7,15,196,T2_071519_1,1,WEKI,1,Song,3,
2183,2019T2,T2,2019,7,15,196,T2_071519_2,2,LEGO,146,Call,3,
2188,2019T2,T2,2019,7,15,196,T2_071519_3,3,RWBL,153,Song,3,
3464,2021F6,F6,2021,7,15,196,F6_071521_1,1,BUOR,18,Call,3,
3460,2021F6,F6,2021,7,15,196,F6_071521_1,1,SPTO,2,Call,3,
3461,2021F6,F6,2021,7,15,196,F6_071521_1,1,WEKI,8,Call,3,
3471,2021F6,F6,2021,7,15,196,F6_071521_2,2,BUSH,10,Call,3,
3476,2021F6,F6,2021,7,15,196,F6_071521_2,2,COYE,325,Song,3,
3478,2021F6,F6,2021,7,15,196,F6_071521_2,2,LEGO,410,Call,3,
3474,2021F6,F6,2021,7,15,196,F6_071521_2,2,WEWP,140,Call,3,
3481,2021F6,F6,2021,7,15,196,F6_071521_3,3,COYE,5,Song,3,
4845,2021N280P3,N280P3,2021,7,15,196,N280P3_071521_2,2,CALT,1,Song,3,
4850,2021N280P3,N280P3,2021,7,15,196,N280P3_071521_3,3,BHCO,316,Call,3,
5740,2021S4,S4,2021,7,15,196,S4_071521_2,2,BHGR,14,Song,3,
5739,2021S4,S4,2021,7,15,196,S4_071521_2,2,COYE,13,Song,3,
5743,2021S4,S4,2021,7,15,196,S4_071521_2,2,MAWR,131,Call,3,
5753,2021S4,S4,2021,7,15,196,S4_071521_3,3,BHGR,44,Song,3,
5758,2021S4,S4,2021,7,15,196,S4_071521_3,3,CALT,409,Song,3,
5750,2021S4,S4,2021,7,15,196,S4_071521_3,3,COYE,12,Song,3,
5755,2021S4,S4,2021,7,15,196,S4_071521_3,3,MAWR,108,Call,3,
5752,2021S4,S4,2021,7,15,196,S4_071521_3,3,SPTO,33,Call,3,
731,2019H2,H2,2019,7,16,197,H2_071619_3,3,AMGO,457,Call,3,flyover
727,2019H2,H2,2019,7,16,197,H2_071619_3,3,HOFI,203,Call,3,flyover
2486,2019J2,J2,2019,7,16,197,J2_071619_2,2,KILL,348,Call,3,
